,ADANIPORTS_Volume,ADANIPORTS_Close,ASIANPAINT_Volume,ASIANPAINT_Close,AXISBANK_Volume,AXISBANK_Close,BAJFINANCE_Volume,BAJFINANCE_Close,BAJAJFINSV_Volume,BAJAJFINSV_Close,BHARTIARTL_Volume,BHARTIARTL_Close,INFRATEL_Volume,INFRATEL_Close,BPCL_Volume,BPCL_Close,BRITANNIA_Volume,BRITANNIA_Close,CIPLA_Volume,CIPLA_Close,COALINDIA_Volume,COALINDIA_Close,DRREDDY_Volume,DRREDDY_Close,EICHERMOT_Volume,EICHERMOT_Close,GAIL_Volume,GAIL_Close,GRASIM_Volume,GRASIM_Close,HCLTECH_Volume,HCLTECH_Close,HDFC_Volume,HDFC_Close,HDFCBANK_Volume,HDFCBANK_Close,HEROMOTOCO_Volume,HEROMOTOCO_Close,HINDALCO_Volume,HINDALCO_Close,HINDUNILVR_Volume,HINDUNILVR_Close,ICICIBANK_Volume,ICICIBANK_Close,INDUSINDBK_Volume,INDUSINDBK_Close,INFY_Volume,INFY_Close,IOC_Volume,IOC_Close,ITC_Volume,ITC_Close,JSWSTEEL_Volume,JSWSTEEL_Close,KOTAKBANK_Volume,KOTAKBANK_Close,LT_Volume,LT_Close,MARUTI_Volume,MARUTI_Close,NESTLEIND_Volume,NESTLEIND_Close,NTPC_Volume,NTPC_Close,ONGC_Volume,ONGC_Close,POWERGRID_Volume,POWERGRID_Close,RELIANCE_Volume,RELIANCE_Close,SHREECEM_Volume,SHREECEM_Close,SBIN_Volume,SBIN_Close,SUNPHARMA_Volume,SUNPHARMA_Close,TCS_Volume,TCS_Close,TATAMOTORS_Volume,TATAMOTORS_Close,TATASTEEL_Volume,TATASTEEL_Close,TECHM_Volume,TECHM_Close,TITAN_Volume,TITAN_Close,ULTRACEMCO_Volume,ULTRACEMCO_Close,WIPRO_Volume,WIPRO_Close,ZEEL_Volume,ZEEL_Close,BAJAJ_AUTO_Volume,BAJAJ_AUTO_Close,MM_Volume,MM_Close,NIFTY_50_Volume,NIFTY_50_Close,Label
1166,3177276.0,385.65,649594.0,1151.1,10095387.0,485.5,1835002.0,1635.6,237901.0,5024.75,1497110.0,416.25,11439738.0,374.0,4848050.0,481.5,326587.0,4119.2,1217416.0,548.2,2764860.0,238.95,1540007.0,1944.45,77024.0,30111.7,2642144.0,365.0,2467728.0,1070.75,846537.0,882.9,3177026.0,1709.8,1947111.0,1760.45,303409.0,3889.55,10897284.0,238.0,699787.0,1170.7,17225844.0,288.75,709628.0,1629.4,4570342.0,981.25,4239237.0,410.3,9995867.0,273.1,5725478.0,222.75,2495164.0,996.8,1713614.0,1157.7,385730.0,7578.75,90476.0,6642.6,2464637.0,172.65,8412268.0,163.7,3832683.0,217.4,2328843.0,1584.35,9545.0,17336.3,14519518.0,296.7,7851424.0,450.0,763086.0,2511.45,28114017.0,380.2,7684041.0,604.35,4990849.0,404.0,1378763.0,610.35,144452.0,3907.6,2708344.0,288.15,2917821.0,520.05,497306.0,2796.2,816173.0,1387.05,242820594.0,9820.25,1
1167,6480493.0,382.75,843233.0,1143.9,9261420.0,489.7,3505576.0,1695.4,288737.0,4992.0,2287991.0,414.55,2752803.0,389.1,4211969.0,484.3,148713.0,4101.95,4337214.0,541.4,3335287.0,235.9,1857913.0,2011.15,58991.0,29627.35,3833882.0,368.95,1137505.0,1060.75,1692430.0,872.3,1987331.0,1695.35,1589959.0,1749.05,302935.0,3840.9,21126006.0,221.0,861457.0,1152.8,17211539.0,286.95,1142387.0,1625.35,3272078.0,987.7,3768327.0,411.8,14409594.0,271.5,4613140.0,223.5,1421743.0,992.2,2001103.0,1131.95,676390.0,7457.4,27932.0,6544.3,5018272.0,168.85,5471462.0,159.65,4984245.0,218.9,3885064.0,1546.25,13059.0,17524.1,67652562.0,280.15,20846332.0,471.8,697368.0,2496.05,14699477.0,374.5,8579300.0,596.75,2782291.0,402.8,1482422.0,607.0,252752.0,3922.55,3549897.0,289.7,3637319.0,504.9,321890.0,2788.2,1126510.0,1348.05,294732998.0,9710.8,1
1168,2746774.0,396.2,511994.0,1154.0,3983656.0,491.75,1311855.0,1710.9,195624.0,5222.05,2013666.0,408.55,1956748.0,398.3,4842669.0,478.35,99328.0,4160.0,4029605.0,570.05,3086137.0,238.15,843270.0,2002.05,45492.0,30385.6,2522939.0,372.5,1355921.0,1108.65,404049.0,860.1,2144672.0,1713.95,894271.0,1757.2,263329.0,3957.05,10891996.0,229.15,526828.0,1155.7,8428420.0,291.8,900057.0,1624.7,1908235.0,981.45,2988060.0,419.45,9693041.0,271.25,3508678.0,232.35,2666347.0,982.6,1866838.0,1146.9,328598.0,7608.45,22523.0,6652.45,4129530.0,171.75,3892174.0,161.7,2807320.0,222.75,3072299.0,1573.05,20620.0,17544.15,23773509.0,278.2,7588306.0,485.7,393252.0,2469.4,8216208.0,375.4,8555920.0,623.75,1213339.0,402.2,2945005.0,630.4,83680.0,3960.5,1609558.0,288.5,2735176.0,517.2,165120.0,2831.6,685342.0,1355.75,201613585.0,9794.15,1
1169,2644234.0,397.55,857454.0,1141.3,5958229.0,499.5,705754.0,1721.35,224358.0,5356.8,3768547.0,407.75,1469249.0,393.95,3202080.0,483.95,294698.0,4299.95,1838012.0,590.45,7864893.0,237.95,662136.0,2005.25,39164.0,30617.0,2785422.0,371.2,1163191.0,1106.5,1125005.0,864.5,3357599.0,1741.75,1106708.0,1781.25,475186.0,4022.1,10236544.0,233.6,1366648.0,1186.35,8605873.0,294.95,952709.0,1647.2,3089040.0,975.2,3852377.0,422.3,18692336.0,279.2,4106721.0,237.75,3147277.0,1000.55,2143899.0,1142.25,488766.0,7701.15,18636.0,6680.3,5757929.0,170.1,6213088.0,160.95,2937370.0,220.7,3103394.0,1566.1,15220.0,17494.1,21074533.0,283.1,4484873.0,488.25,686670.0,2492.35,11019760.0,389.25,7330341.0,631.2,5407314.0,419.95,2075867.0,627.7,204377.0,3941.3,2011284.0,289.95,1654668.0,518.7,129201.0,2849.2,744908.0,1371.2,226269013.0,9897.3,0
1171,2554849.0,386.2,357491.0,1140.0,4166976.0,490.4,932335.0,1704.95,151327.0,5309.5,2759975.0,421.0,1615279.0,390.0,5973154.0,503.3,80306.0,4251.45,1680225.0,565.3,3442524.0,243.35,349297.0,1982.0,39089.0,31511.45,2516673.0,381.25,742504.0,1098.05,1064955.0,876.25,1897962.0,1735.05,926866.0,1752.15,209351.0,3986.7,10750779.0,230.05,1407292.0,1202.2,6700778.0,293.15,620278.0,1621.05,82202480.0,923.25,5647900.0,427.35,14869905.0,281.85,3477346.0,237.05,956180.0,983.55,1230709.0,1130.6,332924.0,7598.8,61884.0,6653.4,7572481.0,173.4,5559512.0,160.9,4343111.0,222.95,1814011.0,1575.4,15601.0,17347.95,12653217.0,278.7,4215469.0,460.55,1418678.0,2513.8,5856198.0,380.4,3386205.0,625.65,3610728.0,428.85,1401428.0,623.5,276537.0,4014.35,2980838.0,288.1,3540595.0,511.6,128913.0,2811.35,678855.0,1370.0,253931517.0,9837.4,1
1172,1999552.0,375.95,456594.0,1134.45,17884400.0,494.8,1090057.0,1690.6,164539.0,5216.85,1870782.0,419.15,2575008.0,391.35,4359678.0,497.75,96344.0,4229.8,1222907.0,561.75,6555861.0,238.45,418295.0,1931.1,44213.0,31634.25,3318044.0,374.2,1297494.0,1111.45,669837.0,874.05,1685595.0,1738.15,1002431.0,1743.2,246195.0,3972.05,7018024.0,224.9,965962.0,1191.45,10623264.0,293.5,484815.0,1616.1,45203588.0,873.4,5343565.0,413.2,13088154.0,281.6,3182064.0,233.7,845249.0,969.55,1651344.0,1127.1,277519.0,7501.9,36805.0,6619.25,4131886.0,172.0,11137965.0,157.15,2926811.0,220.3,1731188.0,1564.4,7609.0,17128.8,9247153.0,274.65,3797497.0,470.45,1152417.0,2528.8,5123101.0,374.35,4175647.0,621.55,2657468.0,431.1,1009586.0,615.5,170312.0,4007.9,2855010.0,287.7,2214978.0,509.3,77884.0,2766.5,702542.0,1378.65,211627775.0,9754.35,1
1173,3245723.0,375.65,568911.0,1129.45,6654272.0,499.2,654334.0,1682.9,130727.0,5234.6,3115334.0,422.1,1827778.0,376.4,4590059.0,510.35,106183.0,4198.85,848353.0,559.25,3428907.0,240.55,772164.0,1984.15,31872.0,30977.15,3395213.0,377.75,1194083.0,1114.25,753231.0,875.85,1505736.0,1750.4,1652389.0,1747.0,290303.0,3888.05,12201333.0,228.9,916218.0,1199.6,7549155.0,293.95,694864.0,1626.3,24621299.0,875.4,5702775.0,423.2,11956919.0,282.9,4446520.0,231.95,1206098.0,970.8,1361351.0,1117.7,278131.0,7496.1,46472.0,6604.35,4595418.0,167.7,5611720.0,159.45,3738881.0,219.5,2179230.0,1560.05,7091.0,17181.1,11814388.0,273.9,3682870.0,469.2,565663.0,2497.55,4163794.0,373.6,3690708.0,619.6,4623000.0,439.35,1367266.0,615.1,106270.0,3975.25,2714521.0,290.25,1303170.0,516.45,80340.0,2740.55,292349.0,1374.65,189267122.0,9765.55,1
1174,3003871.0,385.0,513036.0,1141.3,3288488.0,502.65,1825088.0,1779.3,194647.0,5351.3,4285266.0,431.9,2082260.0,382.65,3071333.0,509.7,118712.0,4247.15,848822.0,559.15,3693013.0,241.1,809996.0,2030.95,37637.0,30648.25,3267018.0,385.45,535864.0,1119.05,754889.0,880.0,2858972.0,1765.25,840131.0,1772.45,407757.0,3888.9,7189281.0,230.9,831796.0,1188.15,9142592.0,298.6,1091055.0,1660.9,30642095.0,892.8,2656918.0,426.85,8747634.0,282.55,4271359.0,239.75,2354519.0,980.1,1710949.0,1124.15,258051.0,7573.05,20032.0,6606.05,4180417.0,170.25,2344934.0,159.7,2988440.0,219.75,1901824.0,1582.05,10735.0,17166.2,11317821.0,279.0,5680084.0,483.0,781136.0,2489.45,4448871.0,379.95,3918843.0,634.6,1576891.0,430.2,2030608.0,607.5,142515.0,3951.55,2333779.0,290.0,1323845.0,514.9,117188.0,2754.65,789242.0,1374.2,173815509.0,9852.5,1
1175,2507753.0,380.05,483362.0,1135.6,7157375.0,506.85,1324532.0,1760.1,185689.0,5506.25,2499222.0,432.95,2458127.0,392.6,2927916.0,508.2,123419.0,4214.1,1866440.0,574.05,3835139.0,241.3,1124967.0,2088.15,21126.0,30750.9,3284133.0,383.0,1418657.0,1134.45,812123.0,867.5,1560281.0,1757.35,1969569.0,1762.5,222636.0,3882.65,9492099.0,233.0,780599.0,1179.7,12766567.0,297.7,1400606.0,1667.7,21190262.0,912.15,3949307.0,428.2,10819303.0,281.45,4460587.0,246.05,1336640.0,972.1,1316100.0,1131.7,436912.0,7612.85,28250.0,6602.6,4966410.0,169.0,3724532.0,159.45,3089395.0,220.95,2892571.0,1568.05,13211.0,16992.1,14138226.0,280.3,6388051.0,493.2,811954.0,2496.6,5208541.0,384.15,4909312.0,639.0,2607190.0,427.7,1115671.0,606.8,287019.0,3939.65,2780093.0,289.4,1187770.0,511.7,213909.0,2728.55,790046.0,1375.15,190398702.0,9857.05,1
1176,3245331.0,387.5,751938.0,1155.9,3724389.0,510.6,1347345.0,1829.95,214750.0,5578.0,2529369.0,434.4,5139940.0,398.4,3110427.0,508.0,150029.0,4188.3,905222.0,574.1,2231233.0,243.6,844176.0,2049.4,47279.0,31288.35,2374961.0,382.0,864950.0,1143.0,896254.0,867.65,4268581.0,1766.45,376946.0,1762.25,435266.0,3959.2,5152003.0,233.55,630713.0,1199.7,8827300.0,300.9,745075.0,1660.55,20356054.0,941.0,6117189.0,440.7,9974428.0,282.45,3526749.0,244.5,621906.0,976.05,1884734.0,1138.9,391028.0,7579.0,211001.0,7048.6,5203237.0,173.3,3680139.0,160.6,5486618.0,217.1,2815328.0,1566.55,19712.0,17565.4,10505317.0,279.35,2605383.0,481.8,1018398.0,2487.3,4403872.0,379.3,3565779.0,635.85,1888194.0,427.75,1284579.0,612.25,352378.0,3984.15,2143420.0,290.7,1011745.0,517.9,227147.0,2742.05,1035223.0,1373.05,164493772.0,9912.8,1
1177,3419877.0,383.3,578071.0,1151.7,3266295.0,503.6,1482257.0,1773.4,150716.0,5442.95,1894924.0,428.1,4036851.0,408.5,3872671.0,504.1,165131.0,4172.6,608351.0,568.9,3051560.0,238.25,607366.0,2042.05,30498.0,30859.15,911768.0,379.0,857870.0,1132.85,972794.0,852.55,3262401.0,1727.8,1229649.0,1746.15,397802.0,3945.7,9095620.0,227.3,1002082.0,1190.45,12737088.0,299.5,514823.0,1643.3,6684696.0,927.45,5179416.0,434.5,6141239.0,280.25,3793852.0,246.9,1314765.0,964.4,1045267.0,1130.05,368309.0,7521.5,78828.0,6956.2,21689918.0,168.4,7756416.0,157.25,6882489.0,215.3,3466421.0,1532.15,12630.0,17363.15,10335964.0,277.0,2523480.0,484.25,656301.0,2470.85,4689547.0,376.1,3443278.0,630.2,3282938.0,431.75,1078030.0,600.45,165202.0,3931.6,1759428.0,290.75,1432981.0,518.25,175171.0,2726.6,537856.0,1376.95,178668444.0,9796.05,1
1178,2979277.0,389.75,674280.0,1153.35,3972126.0,503.9,1064601.0,1788.05,139515.0,5489.65,2153282.0,429.0,3456681.0,416.5,4117206.0,520.95,101234.0,4241.35,596376.0,566.35,3263209.0,241.8,401449.0,2038.9,27311.0,30984.0,1315332.0,381.0,1518388.0,1173.05,1693925.0,849.2,2399821.0,1759.05,673580.0,1768.55,261951.0,3988.1,12685001.0,236.35,666156.0,1204.3,8552010.0,300.3,379651.0,1655.8,8074832.0,926.65,8748458.0,452.85,6534233.0,282.0,6400191.0,259.05,997329.0,971.35,895791.0,1139.65,471048.0,7557.45,85274.0,7033.45,20715128.0,167.95,5219322.0,158.4,5238874.0,215.6,2362387.0,1564.1,20413.0,17699.55,7648702.0,276.6,4398132.0,481.15,485391.0,2484.55,3734824.0,378.5,3524171.0,638.65,2380800.0,425.75,977962.0,611.6,415975.0,4013.05,1837382.0,291.2,1662465.0,520.35,147597.0,2750.55,1055176.0,1358.15,162704136.0,9884.4,1
1179,2775034.0,392.95,1131097.0,1168.55,4491876.0,500.35,1116765.0,1781.9,143342.0,5502.85,7131194.0,427.7,1920244.0,404.65,5963684.0,529.0,134547.0,4230.95,1908728.0,571.9,8401866.0,237.4,837809.0,2020.9,45432.0,31450.85,4316561.0,378.3,1386754.0,1195.2,2509541.0,865.3,4646322.0,1776.9,1825859.0,1776.45,469468.0,3995.1,23200769.0,238.0,1425125.0,1219.75,14865124.0,298.05,1845805.0,1656.75,7511226.0,914.95,11525950.0,454.7,11221831.0,282.25,7429622.0,254.4,2524606.0,976.0,1926054.0,1136.3,586954.0,7700.3,93447.0,7121.25,83350065.0,168.75,16715886.0,156.95,4580828.0,219.25,5738495.0,1594.5,28956.0,17591.05,14222467.0,277.75,3998817.0,486.2,892332.0,2496.35,4685511.0,376.55,6514220.0,638.05,3782413.0,428.15,1816689.0,617.1,257768.0,4000.4,10344646.0,299.1,1866057.0,519.5,508660.0,2814.5,1558002.0,1344.8,337782004.0,9917.9,1
1180,1511368.0,394.9,1523879.0,1215.9,4569367.0,507.55,489396.0,1799.95,91200.0,5495.3,1799076.0,422.55,2028197.0,399.95,3655195.0,537.4,96172.0,4243.95,891591.0,568.4,2197715.0,238.65,3613589.0,2217.55,44615.0,31772.4,3294917.0,384.15,3413732.0,1170.75,800259.0,865.75,2115809.0,1759.55,573793.0,1767.6,388220.0,4048.95,9852014.0,243.75,622867.0,1216.15,7472688.0,298.3,616709.0,1692.25,4216961.0,919.95,4349979.0,448.3,7247857.0,283.6,4090265.0,256.65,1948333.0,992.55,976551.0,1139.2,627407.0,7812.3,32090.0,7015.3,5339713.0,168.25,6511029.0,159.95,4952002.0,216.5,3527477.0,1610.1,10125.0,17795.4,8255209.0,277.85,4489406.0,500.7,851165.0,2456.45,7380325.0,390.85,6152375.0,651.2,1242275.0,423.4,517606.0,613.5,533261.0,3999.6,3200862.0,296.45,925942.0,523.65,722050.0,2916.35,1087301.0,1347.6,162730656.0,9974.4,1
1181,2425859.0,384.85,682612.0,1197.05,3744616.0,501.75,658965.0,1801.35,121880.0,5377.25,1270036.0,416.4,1385786.0,398.5,4481134.0,531.15,114767.0,4219.65,1731377.0,561.7,8269444.0,246.5,947235.0,2195.1,31384.0,31753.55,1244293.0,379.6,887217.0,1170.45,574971.0,860.6,1660749.0,1755.4,910631.0,1750.9,226397.0,3978.9,11283027.0,242.45,586791.0,1197.15,6244661.0,297.1,423495.0,1669.45,5088554.0,900.2,6489494.0,429.05,8480587.0,283.1,2406774.0,254.8,703102.0,978.1,1006945.0,1130.65,362724.0,7821.5,52035.0,6864.8,4822741.0,168.25,4859269.0,161.8,3509861.0,217.6,4928375.0,1613.35,10881.0,17864.0,7168751.0,277.75,5266455.0,491.85,531272.0,2456.2,8433560.0,383.4,2411324.0,646.55,3250373.0,416.1,539333.0,612.25,176316.0,4000.4,3007517.0,297.3,1397252.0,521.6,345756.0,2915.15,407303.0,1328.3,153369495.0,9912.85,1
1182,2363336.0,390.3,714964.0,1206.35,3216819.0,503.4,741229.0,1794.4,105781.0,5395.9,6492726.0,406.5,2029807.0,399.85,2009172.0,539.25,137103.0,4260.6,928770.0,559.6,9538135.0,253.85,513527.0,2209.15,29547.0,31935.3,1504899.0,378.7,954415.0,1179.95,547807.0,859.9,1287567.0,1767.3,920609.0,1755.35,250627.0,3970.45,3776840.0,241.9,699191.0,1205.2,7683590.0,297.6,530479.0,1684.75,4891696.0,901.9,3946462.0,431.85,7820187.0,282.85,2047693.0,256.25,851521.0,988.4,1110437.0,1126.65,182518.0,7817.2,95357.0,7027.75,2859441.0,169.5,5823055.0,162.8,2214898.0,216.2,5764131.0,1632.6,19897.0,18058.5,9565430.0,276.55,7344173.0,474.25,582997.0,2484.35,4477993.0,388.15,3168850.0,652.1,3651996.0,427.85,3636744.0,638.85,216938.0,4097.85,2920881.0,297.25,795813.0,520.7,353285.0,2950.7,773888.0,1324.65,143522342.0,9952.2,1
1183,1825546.0,385.05,370400.0,1206.05,4947660.0,492.85,2742892.0,1858.95,258895.0,5456.15,1860455.0,402.5,5104904.0,410.5,1845891.0,534.9,115639.0,4247.85,581901.0,558.3,4237130.0,255.8,527252.0,2196.9,24901.0,32082.6,3308925.0,382.25,825373.0,1186.25,829386.0,851.05,1904953.0,1775.0,1437908.0,1759.9,218970.0,3950.65,9688366.0,245.8,670064.0,1206.4,4854030.0,295.35,1155788.0,1684.8,3867955.0,895.6,3592755.0,428.25,14165258.0,275.7,5586361.0,263.1,1738140.0,996.15,891224.0,1117.6,340420.0,7846.65,52319.0,6973.55,2324845.0,169.95,3791076.0,162.3,2700125.0,214.3,11142512.0,1645.4,14355.0,18342.35,7306781.0,274.25,2916205.0,480.45,614382.0,2453.2,5953907.0,382.7,2726474.0,653.0,1553072.0,424.6,3288264.0,640.8,250105.0,4150.25,3091237.0,297.2,2443611.0,520.05,171348.0,2920.55,649266.0,1316.55,153767846.0,9916.2,1
1184,1832093.0,387.7,832839.0,1198.65,4564617.0,496.6,4271734.0,1963.2,356624.0,5623.8,2381502.0,397.3,10400395.0,432.0,3264681.0,524.1,114924.0,4261.1,885205.0,554.2,5398987.0,253.3,491394.0,2224.95,80695.0,32861.95,1875099.0,381.55,1360449.0,1212.15,1474659.0,859.3,2919242.0,1781.7,1736605.0,1766.55,256960.0,3982.9,11330389.0,249.95,781792.0,1208.75,15630577.0,292.65,854744.0,1703.9,3120596.0,895.75,4173046.0,432.2,19218142.0,270.4,4400492.0,264.1,1514770.0,993.5,1038623.0,1129.1,389478.0,7919.2,81994.0,7132.55,4451319.0,170.1,9101357.0,162.3,2817337.0,215.9,7408536.0,818.1,18758.0,18556.75,16102724.0,274.2,3557040.0,471.35,435318.0,2460.1,7938665.0,378.15,2504395.0,652.8,983408.0,426.05,1507721.0,637.0,128470.0,4116.3,3341280.0,298.95,1333714.0,520.85,292925.0,2965.45,1164341.0,1339.95,194626599.0,9929.9,1
1185,1858507.0,385.9,477517.0,1203.95,3662579.0,494.0,2856329.0,1891.2,178818.0,5594.75,1814900.0,403.5,16946705.0,449.95,3212539.0,513.35,139346.0,4288.25,775272.0,552.0,3749501.0,255.0,1719424.0,2162.5,54931.0,32617.75,1889443.0,380.1,825525.0,1209.7,1160052.0,859.5,1617395.0,1779.15,2077916.0,1787.65,145201.0,3956.05,11886595.0,249.55,663219.0,1207.55,8077662.0,292.0,741404.0,1695.9,4302271.0,884.3,3873569.0,429.15,9716093.0,272.35,6474499.0,263.45,2076538.0,1007.55,4947759.0,1172.4,341309.0,7970.75,65653.0,7201.4,3299773.0,167.75,10505052.0,161.85,4831200.0,213.1,6056729.0,816.9,24773.0,18738.8,7077895.0,271.8,3437220.0,467.45,510567.0,2470.6,7471355.0,375.05,4712247.0,655.4,1434311.0,430.8,1688468.0,633.4,149642.0,4144.45,4517471.0,300.5,1749804.0,519.8,177449.0,2915.45,1969487.0,1295.4,168698771.0,9934.8,1
1186,2402644.0,385.35,843302.0,1238.05,3590293.0,493.9,1098804.0,1920.45,203830.0,5733.3,1452972.0,402.95,9404756.0,471.5,3026548.0,512.25,71094.0,4297.3,523800.0,553.85,3525110.0,257.05,445377.0,2159.5,34164.0,32498.6,9153335.0,394.8,930513.0,1232.75,719804.0,860.7,1803438.0,1781.7,2869419.0,1823.35,217005.0,3944.5,6580356.0,250.05,794869.0,1219.9,7639794.0,290.8,3433596.0,1791.25,6893821.0,878.7,2454178.0,429.05,9314031.0,273.6,3388131.0,265.9,1323918.0,1006.5,4364705.0,1217.85,547463.0,8142.4,51092.0,7295.2,11495658.0,170.55,9449161.0,163.05,3490415.0,215.6,5801712.0,817.9,26674.0,18797.55,14489224.0,270.95,5892218.0,483.4,366382.0,2454.45,5402725.0,375.3,3208849.0,662.6,2373479.0,441.5,738301.0,632.95,87309.0,4174.6,5353348.0,301.15,1824480.0,520.3,153148.0,2929.6,1665419.0,1280.2,178409875.0,10006.05,1
1187,2576054.0,389.05,1461215.0,1256.35,3324949.0,496.5,1473997.0,1894.4,148537.0,5678.9,2328047.0,405.2,9080336.0,479.2,3957122.0,533.85,113421.0,4317.2,1330724.0,560.5,3752410.0,257.55,517997.0,2165.75,28189.0,32661.85,8005088.0,409.6,1486859.0,1257.6,849369.0,864.05,2319571.0,1798.1,1671920.0,1835.2,219890.0,3918.9,6812508.0,250.95,1164498.0,1249.8,8497603.0,291.2,2108188.0,1741.9,8620677.0,884.05,2796903.0,434.9,11464781.0,277.65,3850430.0,269.7,1649509.0,1021.75,2451814.0,1230.25,387447.0,8154.5,63565.0,7388.75,4164738.0,170.35,10536298.0,162.3,2422839.0,215.3,2971669.0,823.75,84562.0,18940.7,8375133.0,273.45,11440036.0,503.35,698230.0,2488.45,9266823.0,388.25,10312267.0,682.9,1357481.0,441.4,1102076.0,637.9,182205.0,4220.25,7841809.0,298.1,2428261.0,532.45,139203.0,2935.75,1061452.0,1300.75,188248293.0,10093.05,1
1188,2116076.0,390.0,913364.0,1254.95,4430874.0,499.3,810810.0,1907.15,161275.0,5723.35,1692304.0,401.65,3847393.0,461.75,8981024.0,500.2,92788.0,4329.95,1159840.0,554.4,3956139.0,256.35,755242.0,2217.35,24944.0,32226.4,4637652.0,408.0,587877.0,1229.55,1118654.0,871.3,1953168.0,1778.1,1248844.0,1841.85,262986.0,3893.55,4323093.0,248.0,848136.0,1250.95,8297426.0,292.0,1217425.0,1744.75,5739114.0,883.75,11369669.0,415.95,12126147.0,271.5,3488892.0,264.15,1110777.0,1020.15,2233311.0,1223.35,371832.0,8122.6,52857.0,7239.3,4221106.0,168.95,7006941.0,161.05,2069873.0,213.75,13430225.0,849.0,5665.0,18869.0,10150073.0,273.4,10997664.0,524.65,639490.0,2489.2,6537279.0,389.65,2353272.0,679.65,2339372.0,440.8,1346590.0,630.3,160537.0,4184.85,6631530.0,295.9,1497057.0,532.7,168435.0,2934.95,2388029.0,1307.35,221608053.0,10079.3,0
1189,5052114.0,403.1,754072.0,1246.05,15168429.0,519.75,951870.0,1909.9,141118.0,5680.6,1502692.0,398.9,234833.0,460.25,15828064.0,500.5,94563.0,4340.65,1600717.0,565.95,5756534.0,255.05,613254.0,2253.35,28008.0,32065.2,3606229.0,400.95,994880.0,1233.15,1163826.0,880.8,3630935.0,1771.8,2038504.0,1839.4,190185.0,3891.25,7307378.0,247.2,1239363.0,1247.85,12267908.0,293.7,989267.0,1728.75,6849003.0,892.4,8827336.0,419.7,7041114.0,272.0,3046811.0,265.7,1484086.0,1007.6,1440488.0,1214.2,293890.0,8070.25,55141.0,7234.1,6068169.0,168.65,15371676.0,159.35,3821197.0,213.95,5425486.0,843.85,11403.0,18800.65,8015217.0,274.2,7483452.0,524.3,540755.0,2486.95,11476571.0,404.4,1906013.0,677.7,1048243.0,441.4,703116.0,633.55,104714.0,4214.4,5813915.0,283.45,1206622.0,529.3,128663.0,2928.35,715922.0,1290.75,232637517.0,10086.6,0
1190,6452962.0,405.15,912016.0,1245.5,8942804.0,516.15,922149.0,1902.75,183979.0,5674.55,4812148.0,396.0,3468772.0,449.0,5342585.0,497.25,139797.0,4357.0,926019.0,561.4,8591867.0,259.8,672801.0,2211.2,39487.0,32007.95,3837646.0,399.85,9828034.0,1240.1,1751190.0,887.05,4778170.0,1768.95,941833.0,1848.95,389738.0,3888.0,8809971.0,247.8,1333125.0,1246.0,22632513.0,291.6,2777536.0,1699.35,6729730.0,908.25,5198923.0,415.65,13147594.0,269.3,7157745.0,267.55,5328496.0,1005.05,1723247.0,1212.4,400099.0,8099.75,54195.0,7349.05,5522238.0,167.35,25453536.0,166.75,5093127.0,212.5,13072853.0,841.8,34223.0,18644.2,18404860.0,271.5,3689242.0,521.05,1472036.0,2506.05,9675506.0,401.75,3241869.0,678.95,1959478.0,444.3,1067596.0,632.15,148198.0,4210.95,5625481.0,285.75,2324216.0,534.2,578878.0,3025.6,840187.0,1294.25,274799134.0,10085.4,0
1191,3698399.0,404.7,419287.0,1255.95,7337260.0,524.55,430947.0,1911.65,139901.0,5626.45,1180053.0,396.65,3495103.0,453.3,2851570.0,497.95,217716.0,4388.45,649831.0,570.7,4114253.0,264.55,730962.0,2242.05,31969.0,32766.1,1538487.0,400.25,533869.0,1229.7,680969.0,897.35,1878242.0,1771.75,1021232.0,1860.45,573380.0,3949.9,5570498.0,249.5,781532.0,1280.05,11181986.0,293.0,1469531.0,1745.6,4237930.0,909.1,2771207.0,415.65,10152294.0,267.0,3405906.0,262.55,939378.0,1017.05,3005809.0,1237.95,219992.0,8157.85,14132.0,7288.5,3054055.0,168.0,8383548.0,165.2,5889508.0,215.35,2314174.0,845.55,8585.0,18540.25,17538678.0,270.4,4355599.0,515.8,363300.0,2499.05,8966503.0,404.95,2293247.0,672.9,1034355.0,445.1,1409213.0,646.1,57086.0,4209.2,1822747.0,289.3,2319294.0,543.7,719616.0,3137.4,651221.0,1295.0,160852680.0,10153.1,0
